tf	tissue	model	path
ZEB1	EmbryonicKidney	ZEB1_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZEB1_EmbryonicKidney/ZEB1_EmbryonicKidney_2024-07-26.logistic.rds
ZEB1	Liver	ZEB1_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZEB1_Liver/ZEB1_Liver_2024-07-26.logistic.rds
ZEB1	Lung	ZEB1_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZEB1_Lung/ZEB1_Lung_2024-07-26.logistic.rds
ZEB1	MammaryGland	ZEB1_MammaryGland	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZEB1_MammaryGland/ZEB1_MammaryGland_2024-07-26.logistic.rds
ZEB2	BoneMarrow	ZEB2_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZEB2_BoneMarrow/ZEB2_BoneMarrow_2024-07-26.logistic.rds
ZEB2	EmbryonicKidney	ZEB2_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZEB2_EmbryonicKidney/ZEB2_EmbryonicKidney_2024-07-26.logistic.rds
ZFX	BoneMarrow	ZFX_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZFX_BoneMarrow/ZFX_BoneMarrow_2024-07-26.logistic.rds
ZFX	Breast	ZFX_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZFX_Breast/ZFX_Breast_2024-07-26.logistic.rds
ZFX	Cerebellum	ZFX_Cerebellum	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZFX_Cerebellum/ZFX_Cerebellum_2024-07-26.logistic.rds
ZFX	Colon	ZFX_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZFX_Colon/ZFX_Colon_2024-07-26.logistic.rds
ZFX	Kidney	ZFX_Kidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZFX_Kidney/ZFX_Kidney_2024-07-26.logistic.rds
ZFX	Prostate	ZFX_Prostate	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZFX_Prostate/ZFX_Prostate_2024-07-26.logistic.rds
ZIC2	PeritonealEffusion	ZIC2_PeritonealEffusion	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZIC2_PeritonealEffusion/ZIC2_PeritonealEffusion_2024-07-26.logistic.rds
ZKSCAN1	BoneMarrow	ZKSCAN1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZKSCAN1_BoneMarrow/ZKSCAN1_BoneMarrow_2024-07-26.logistic.rds
ZKSCAN1	Breast	ZKSCAN1_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZKSCAN1_Breast/ZKSCAN1_Breast_2024-07-26.logistic.rds
ZKSCAN1	Cervix	ZKSCAN1_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZKSCAN1_Cervix/ZKSCAN1_Cervix_2024-07-26.logistic.rds
ZNF143	Blood	ZNF143_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF143_Blood/ZNF143_Blood_2024-07-26.logistic.rds
ZNF143	BoneMarrow	ZNF143_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF143_BoneMarrow/ZNF143_BoneMarrow_2024-07-26.logistic.rds
ZNF143	Cervix	ZNF143_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF143_Cervix/ZNF143_Cervix_2024-07-26.logistic.rds
ZNF143	Colon	ZNF143_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF143_Colon/ZNF143_Colon_2024-07-26.logistic.rds
ZNF143	Embryo	ZNF143_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF143_Embryo/ZNF143_Embryo_2024-07-26.logistic.rds
ZNF143	EmbryonicKidney	ZNF143_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF143_EmbryonicKidney/ZNF143_EmbryonicKidney_2024-07-26.logistic.rds
ZNF263	BoneMarrow	ZNF263_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF263_BoneMarrow/ZNF263_BoneMarrow_2024-07-26.logistic.rds
ZNF263	EmbryonicKidney	ZNF263_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF263_EmbryonicKidney/ZNF263_EmbryonicKidney_2024-07-26.logistic.rds
ZNF317	EmbryonicKidney	ZNF317_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF317_EmbryonicKidney/ZNF317_EmbryonicKidney_2024-07-26.logistic.rds
ZNF341	EmbryonicKidney	ZNF341_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF341_EmbryonicKidney/ZNF341_EmbryonicKidney_2024-07-26.logistic.rds
ZNF382	EmbryonicKidney	ZNF382_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF382_EmbryonicKidney/ZNF382_EmbryonicKidney_2024-07-26.logistic.rds
ZNF467	EmbryonicKidney	ZNF467_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF467_EmbryonicKidney/ZNF467_EmbryonicKidney_2024-07-26.logistic.rds
ZNF528	EmbryonicKidney	ZNF528_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF528_EmbryonicKidney/ZNF528_EmbryonicKidney_2024-07-26.logistic.rds
ZNF692	EmbryonicKidney	ZNF692_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF692_EmbryonicKidney/ZNF692_EmbryonicKidney_2024-07-26.logistic.rds
ZNF711	Breast	ZNF711_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZNF711_Breast/ZNF711_Breast_2024-07-26.logistic.rds
ZSCAN22	EmbryonicKidney	ZSCAN22_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZSCAN22_EmbryonicKidney/ZSCAN22_EmbryonicKidney_2024-07-26.logistic.rds
